id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,house_age,renovated,living_to_lot_ratio,bath_per_bed,rooms_per_floor
1509500160,317,350900,4,2.5,2540,12843,2.0,0,0,3,9,2540,0,1992,0,98030,47.3866,-122.169,2410,9383,33,0,0.19775770787916536,0.5,3.2338308457711444
3904940200,49,660000,4,3.25,3030,9273,2.0,0,0,5,8,3030,0,1988,0,98029,47.5747,-122.014,2360,7632,37,0,0.3267198619797283,0.65,3.606965174129354
4037200295,109,525000,3,1.75,1520,8835,1.0,0,0,4,7,1520,0,1957,0,98008,47.6054,-122.118,1760,8580,68,0,0.17202354006337708,0.4375,4.702970297029703
7258200055,272,262000,4,2.5,1560,7800,2.0,0,0,3,7,1560,0,1997,0,98168,47.514,-122.316,1160,7800,28,0,0.19997436226124857,0.5,3.2338308457711444
9178600560,52,690000,2,1.0,970,4560,1.0,0,0,4,7,970,0,1907,0,98103,47.6561,-122.332,1500,4560,118,0,0.21267265950449463,0.3333333333333333,2.9702970297029703
255520260,317,624000,5,3.75,3570,14648,2.0,0,0,3,9,3570,0,2005,0,98019,47.7377,-121.974,3160,7882,20,0,0.24370264181855417,0.625,4.353233830845771
751000060,4,353000,3,1.0,1350,7740,1.0,0,0,4,6,860,490,1947,0,98125,47.7098,-122.291,1130,7740,78,0,0.17439607285880376,0.25,3.9603960396039604
3343900326,304,552500,4,3.5,3710,10400,2.0,0,0,3,8,2290,1420,2002,0,98056,47.5041,-122.186,1720,4276,23,0,0.35669647149312567,0.7,3.73134328358209
7137900320,7,224500,4,1.0,1430,8355,1.5,0,0,4,7,1430,0,1983,0,98092,47.3178,-122.174,1550,7938,42,0,0.17113451412158928,0.2,3.3112582781456954
2641800060,351,239000,3,1.0,940,8571,1.0,0,0,3,6,940,0,1950,0,98146,47.5006,-122.336,1100,8573,75,0,0.10965935604293048,0.25,3.9603960396039604
293760310,70,975000,5,4.5,4300,12250,2.0,0,0,3,10,4300,0,2004,0,98029,47.5557,-122.027,3950,12250,21,0,0.35099175577503877,0.75,4.726368159203981
7237501180,54,1200000,4,1.75,3990,13470,2.0,0,0,3,11,3990,0,2006,0,98059,47.5305,-122.131,5790,13709,19,0,0.29619181946403383,0.35,2.8606965174129355
5332200550,318,505000,3,1.0,1380,4000,1.5,0,0,3,7,1380,0,1910,0,98112,47.6261,-122.296,1690,4000,115,0,0.3449137715571107,0.25,2.6490066225165565
3450300240,13,302000,4,1.75,2020,7865,1.0,0,0,4,7,1010,1010,1963,0,98059,47.5008,-122.162,1650,7865,62,0,0.2568014238494788,0.35,5.693069306930693
9352900695,143,170000,3,1.0,1480,5670,1.0,0,0,3,6,780,700,1944,0,98106,47.5175,-122.36,760,5040,81,0,0.2609769000176336,0.25,3.9603960396039604
3324069070,66,195000,2,1.0,1190,27007,1.0,0,0,4,5,1190,0,1910,0,98027,47.524,-122.04,1730,12632,115,0,0.044061018957345974,0.3333333333333333,2.9702970297029703
8062900070,130,272000,5,1.5,2550,6300,1.0,0,0,4,7,1560,990,1959,0,98056,47.5014,-122.172,1380,6300,66,0,0.40469766703697824,0.25,6.435643564356436
8062900070,278,369000,5,1.5,2550,6300,1.0,0,0,4,7,1560,990,1959,0,98056,47.5014,-122.172,1380,6300,66,0,0.40469766703697824,0.25,6.435643564356436
4427100030,250,332500,3,1.5,1500,6332,1.0,0,0,3,7,1500,0,1953,0,98125,47.7274,-122.312,1500,6337,72,0,0.23685457129322596,0.375,4.455445544554456
4039100400,360,515000,3,2.5,3000,8250,1.0,0,0,4,8,1760,1240,1963,0,98008,47.6191,-122.112,2040,8250,62,0,0.3635922918434129,0.625,5.445544554455446
2171400126,34,269000,3,1.0,1690,4250,1.0,0,0,3,7,1020,670,1967,0,98178,47.4945,-122.258,1820,8865,58,0,0.39755351681957185,0.25,3.9603960396039604
7135520810,89,1278000,4,4.0,4390,17832,1.0,0,0,4,11,2430,1960,1994,0,98059,47.5283,-122.143,3090,12369,31,0,0.24617282566029272,0.8,7.920792079207921
2475201180,272,303000,3,2.5,1560,4100,2.0,0,0,3,7,1560,0,1985,0,98055,47.4733,-122.189,1660,4400,40,0,0.38039502560351135,0.625,2.736318407960199
4024100951,242,420000,7,3.0,2940,8624,1.0,0,0,3,8,1690,1250,1977,0,98155,47.7555,-122.307,1850,8031,48,0,0.3408695652173913,0.375,9.900990099009901
6021502830,192,400000,3,1.0,1130,4100,1.0,0,0,3,7,990,140,1941,0,98117,47.6856,-122.385,1800,4100,84,0,0.2755425505974153,0.25,3.9603960396039604
7710100083,270,225000,3,1.0,1020,8437,1.0,0,0,5,6,1020,0,1987,0,98022,47.2093,-122.0,1420,8500,38,0,0.12088172552737615,0.25,3.9603960396039604
2781270550,137,219000,2,2.0,1310,2550,2.0,0,0,3,6,1310,0,2004,0,98038,47.3496,-122.022,1310,2550,21,0,0.5135241081928655,0.6666666666666666,1.9900497512437814
200510060,240,605000,3,2.5,2570,9487,2.0,0,3,3,9,2570,0,1989,0,98011,47.7408,-122.216,2490,9898,36,0,0.27086846543001686,0.625,2.736318407960199
9554200105,165,625000,4,2.0,2020,6867,1.0,0,0,5,8,1010,1010,1942,0,98115,47.7,-122.292,1250,6842,83,0,0.29411764705882354,0.4,5.9405940594059405
3320000810,289,380000,5,2.0,1680,3240,1.0,0,0,3,5,840,840,1906,0,98144,47.5965,-122.311,1380,1260,119,0,0.5183585313174947,0.3333333333333333,6.930693069306931
643500060,348,620000,4,2.0,1770,7700,1.5,0,0,4,7,1770,0,1962,0,98007,47.5916,-122.146,1710,7700,63,0,0.22984028048305416,0.4,3.9735099337748343
2537500140,56,687500,4,2.75,3190,10970,2.0,0,0,3,10,3190,0,1994,0,98075,47.5862,-122.029,2850,8416,31,0,0.29076656640233345,0.55,3.3582089552238807
5112800421,82,225500,4,2.0,1440,7950,1.0,0,0,5,6,1440,0,1962,0,98058,47.4517,-122.082,1530,20037,63,0,0.18110929442837378,0.4,5.9405940594059405
3352402236,226,252500,3,2.0,1150,6000,1.0,0,0,5,7,1150,0,1956,0,98178,47.498,-122.263,1980,6360,69,0,0.1916347275454091,0.5,4.9504950495049505
3905100520,180,510000,3,2.5,1860,3658,2.0,0,0,3,8,1860,0,1994,0,98029,47.5703,-122.004,1840,3739,31,0,0.5083356108226291,0.625,2.736318407960199
6332940070,5,510000,4,2.5,2430,5203,2.0,0,0,3,8,2430,0,2003,0,98155,47.7402,-122.317,2260,7474,22,0,0.46694850115295927,0.5,3.2338308457711444
809002435,98,725000,3,2.5,1940,4000,1.5,0,0,5,7,1940,0,1906,0,98109,47.6372,-122.352,1440,4000,119,0,0.48487878030492376,0.625,3.642384105960265
3421079032,282,75000,1,0.0,670,43377,1.0,0,0,3,3,670,0,1966,0,98022,47.2638,-121.906,1160,42882,59,0,0.015445617594172161,0.0,0.9900990099009901
3797000295,305,492000,2,1.0,880,2970,1.0,0,0,3,7,880,0,1927,0,98103,47.6868,-122.349,1370,3060,98,0,0.29619656681252104,0.3333333333333333,2.9702970297029703
1775801260,304,425000,4,2.5,1930,14196,1.0,0,0,4,7,1330,600,1977,0,98072,47.7407,-122.097,1470,12852,48,0,0.1359442135662464,0.5,6.435643564356436
4055701200,345,1955000,4,2.75,3120,7898,1.0,1,4,4,8,1560,1560,1963,0,98034,47.7165,-122.259,2630,13868,62,0,0.3949867071781238,0.55,6.683168316831683
7137960030,302,298900,3,2.5,1830,6162,2.0,0,0,3,8,1830,0,1994,0,98092,47.3291,-122.17,1860,7017,31,0,0.29693331169884796,0.625,2.736318407960199
7880010060,330,699000,4,2.5,3230,40319,2.0,0,0,4,10,3230,0,1987,0,98027,47.4856,-122.069,2990,40234,38,0,0.08010912698412699,0.5,3.2338308457711444
3797001920,61,310000,2,1.0,700,3000,1.0,0,0,4,6,700,0,1918,0,98103,47.6846,-122.346,1560,4500,107,0,0.2332555814728424,0.3333333333333333,2.9702970297029703
3901100055,233,350000,3,1.75,1010,8580,1.0,0,0,3,7,1010,0,1961,0,98033,47.6703,-122.174,1500,8580,64,0,0.11770189954550751,0.4375,4.702970297029703
8069000075,238,790000,4,1.75,2460,10061,1.0,1,4,3,7,1410,1050,1961,0,98178,47.5105,-122.238,2300,10061,64,0,0.24448419797257007,0.35,5.693069306930693
1541700240,88,305000,4,2.5,2230,5000,2.0,0,0,3,8,2230,0,2003,0,98031,47.3919,-122.184,2230,6137,22,0,0.4459108178364327,0.5,3.2338308457711444
6064800710,153,315000,3,2.5,1570,2865,2.0,0,0,3,7,1570,0,2003,0,98118,47.5412,-122.288,1610,2582,22,0,0.5478018143754362,0.625,2.736318407960199
1865810060,102,267500,5,3.5,2390,6600,2.0,0,0,5,7,2390,0,1977,0,98042,47.3737,-122.115,1140,6600,48,0,0.3620663535827905,0.5833333333333334,4.228855721393035
7533800295,109,1750000,4,3.25,3460,7749,2.0,0,1,3,10,3020,440,1950,1998,98115,47.6849,-122.273,3030,8680,75,1,0.4464516129032258,0.65,3.606965174129354
5415300060,103,435000,6,3.5,2400,8620,2.0,0,0,3,8,1640,760,1987,0,98034,47.7152,-122.162,1940,7350,38,0,0.2783899779607934,0.5,4.726368159203981
3876100320,126,482500,6,4.5,2940,7500,1.5,0,0,4,8,2940,0,1966,0,98034,47.7208,-122.182,2010,7500,59,0,0.39194774030129315,0.6428571428571429,6.95364238410596
1247600105,171,5110800,5,5.25,8010,45517,2.0,1,4,3,12,5990,2020,1999,0,98033,47.6767,-122.211,3430,26788,26,0,0.17597433982160904,0.875,5.09950248756219
3705900238,118,439995,3,1.75,1570,8400,1.0,0,0,4,7,1570,0,1959,0,98133,47.76,-122.34,1860,8639,66,0,0.1868825139864302,0.4375,4.702970297029703
3876200070,362,460000,3,3.0,1520,7500,1.0,0,0,3,7,1180,340,1967,0,98034,47.7276,-122.181,2080,8000,58,0,0.20263964804692708,0.75,5.9405940594059405
4388000140,88,194000,3,1.0,1070,6440,1.0,0,0,4,7,1070,0,1971,0,98023,47.3186,-122.373,1190,6532,54,0,0.16612327278372924,0.25,3.9603960396039604
3523029041,160,290000,2,0.75,440,8313,1.0,1,3,4,5,440,0,1943,0,98070,47.4339,-122.512,880,26289,82,0,0.05292278085157565,0.25,2.722772277227723
3110800260,74,274700,4,2.0,2440,9600,1.0,0,0,5,7,1220,1220,1963,0,98031,47.4142,-122.179,1370,9600,62,0,0.25414019372981983,0.4,5.9405940594059405
3131201290,310,900000,4,2.5,2660,3672,2.0,0,0,5,8,1800,860,1910,0,98105,47.6609,-122.324,1510,3825,115,0,0.7242036482439422,0.5,3.2338308457711444
1117200390,5,1150000,4,4.0,4460,103382,2.0,0,0,3,11,4460,0,2001,0,98053,47.634,-121.997,3470,88519,24,0,0.0431405550235532,0.8,3.9800995024875627
8956000350,124,605000,3,2.5,2010,3667,2.0,0,0,3,9,2010,0,2008,0,98027,47.545,-122.015,2350,3600,17,0,0.5479825517993457,0.625,2.736318407960199
7853210140,302,359000,3,2.5,1450,3850,2.0,0,0,3,7,1450,0,2004,0,98065,47.5318,-121.85,1970,3748,21,0,0.3765255777720073,0.625,2.736318407960199
3250500140,159,850000,3,1.75,1400,9900,1.0,0,0,3,7,1400,0,1951,0,98004,47.6272,-122.209,1810,10796,74,0,0.1413998586001414,0.4375,4.702970297029703
2767601375,111,505000,3,2.0,1500,2500,2.0,0,0,3,8,1500,0,2002,0,98107,47.6748,-122.385,1550,5000,23,0,0.5997600959616154,0.5,2.4875621890547266
9465910320,68,565000,3,2.5,2500,7394,2.0,0,0,3,9,2500,0,1990,0,98072,47.7441,-122.173,2790,7642,35,0,0.3380662609871535,0.625,2.736318407960199
3334000055,353,585000,2,1.75,1280,7110,1.0,0,0,4,7,1000,280,1955,0,98118,47.5569,-122.273,1550,6835,70,0,0.180002812543946,0.5833333333333334,3.712871287128713
7893800335,354,328000,4,3.25,3380,7500,2.0,0,3,3,7,2420,960,1990,0,98198,47.4092,-122.33,1920,7500,35,0,0.4506065857885615,0.65,3.606965174129354
3586500700,68,749950,4,2.75,2910,18700,1.0,0,0,3,9,2210,700,1957,1995,98177,47.7557,-122.368,2420,26140,68,1,0.1556066520506925,0.55,6.683168316831683
3630180400,55,826000,4,2.5,3060,7140,2.0,0,0,3,9,3060,0,2006,0,98027,47.5393,-121.998,3240,6218,19,0,0.4285114129673715,0.5,3.2338308457711444
3210950510,125,535000,3,1.0,1330,40259,1.0,0,0,4,7,1330,0,1977,0,98024,47.552,-121.89,1710,34787,48,0,0.03303527074018877,0.25,3.9603960396039604
1224069074,96,925000,4,2.5,3300,101930,2.0,0,0,4,10,3300,0,1991,0,98029,47.576,-121.976,2880,213879,34,0,0.032374841804750275,0.5,3.2338308457711444
7625700935,34,875000,3,3.5,3250,6000,2.0,0,0,3,10,2500,750,2001,0,98136,47.5533,-122.391,1650,6000,24,0,0.5415764039326779,0.875,3.2338308457711444
7856610200,21,902000,4,2.25,2530,9200,1.0,0,0,5,9,1570,960,1976,0,98006,47.5612,-122.152,3030,9400,49,0,0.2749701119443539,0.45,6.188118811881188
7287100135,152,423000,3,1.0,1830,13900,1.0,0,0,3,7,1830,0,1951,0,98133,47.7654,-122.352,1840,10667,74,0,0.13164520538090785,0.25,3.9603960396039604
1023059324,52,235000,3,1.0,1170,11100,1.0,0,0,4,6,1170,0,1968,0,98059,47.4954,-122.164,2080,8481,57,0,0.10539591027835331,0.25,3.9603960396039604
6398000171,69,545000,2,2.0,2930,14057,1.0,0,2,4,8,1680,1250,1980,0,98070,47.4025,-122.463,2234,61011,45,0,0.2084222506757718,0.6666666666666666,3.9603960396039604
6149700350,167,343000,2,1.0,1230,7560,1.0,0,0,3,7,1230,0,1961,0,98133,47.7298,-122.34,1270,7560,64,0,0.16267689459066262,0.3333333333333333,2.9702970297029703
9558020890,317,334950,3,2.5,1620,2930,2.0,0,0,3,8,1620,0,2002,0,98058,47.4491,-122.12,1900,2943,23,0,0.5527123848515865,0.625,2.736318407960199
2624049185,130,405000,3,1.75,1760,5355,1.0,0,0,3,7,1160,600,1956,0,98118,47.5368,-122.267,1790,6225,69,0,0.3286034353995519,0.4375,4.702970297029703
236400260,226,220000,4,1.0,1440,8250,1.0,0,0,3,7,1440,0,1959,0,98188,47.4325,-122.291,1440,8466,66,0,0.1745243000848382,0.2,4.9504950495049505
3826000560,153,173000,2,1.0,1740,8100,1.0,0,0,3,6,1050,690,1947,0,98168,47.4942,-122.304,960,8100,78,0,0.21478829774101962,0.3333333333333333,2.9702970297029703
7011201245,189,655000,3,1.0,1270,3600,1.5,0,0,3,7,1270,0,1906,0,98119,47.6368,-122.37,1710,3600,119,0,0.35267981116356567,0.25,2.6490066225165565
9222400510,244,406000,2,1.0,880,3000,1.0,0,0,3,6,880,0,1924,0,98115,47.6749,-122.323,890,3000,101,0,0.29323558813728756,0.3333333333333333,2.9702970297029703
9455200570,228,632000,6,2.5,2560,8320,1.0,0,0,3,7,1370,1190,1961,0,98125,47.7021,-122.287,2360,7800,64,0,0.3076553298882346,0.35714285714285715,8.415841584158416
2112700030,208,357000,5,2.75,1540,4000,1.0,0,0,3,7,1140,400,1990,0,98106,47.533,-122.354,1630,4000,35,0,0.3849037740564859,0.4583333333333333,7.673267326732673
8658300260,220,361000,3,1.75,1150,17585,1.0,0,0,3,7,1150,0,1964,0,98014,47.6503,-121.908,1200,7500,61,0,0.06539292619128853,0.4375,4.702970297029703
3996900160,67,277000,2,1.0,770,8149,1.0,0,0,3,6,770,0,1948,0,98155,47.7458,-122.298,1160,8149,77,0,0.09447852760736196,0.3333333333333333,2.9702970297029703
5561400340,34,630000,4,3.75,4610,40202,1.0,0,0,4,10,2500,2110,1980,0,98027,47.4599,-122.0,3050,41056,45,0,0.11466805959754248,0.75,7.673267326732673
11900140,7,254000,3,2.5,1850,4597,2.0,0,0,3,8,1850,0,2003,0,98042,47.3755,-122.136,2210,5000,22,0,0.4023488473249239,0.625,2.736318407960199
6071600340,195,472800,3,2.25,1840,8400,1.0,0,0,3,8,1290,550,1961,0,98006,47.5497,-122.172,2110,8400,64,0,0.21902154505416022,0.5625,5.198019801980198
1231000510,143,263000,3,1.75,1490,3800,1.0,0,0,3,6,700,790,1913,0,98118,47.5554,-122.27,2180,4000,112,0,0.39200210470928704,0.4375,4.702970297029703
1231000510,358,510000,3,1.75,1490,3800,1.0,0,0,3,6,700,790,1913,0,98118,47.5554,-122.27,2180,4000,112,0,0.39200210470928704,0.4375,4.702970297029703
7683800192,189,179950,3,1.0,960,10125,1.0,0,0,4,7,960,0,1952,0,98003,47.3335,-122.305,1250,9769,73,0,0.09480545131345053,0.25,3.9603960396039604
4123400340,214,525000,4,2.25,1580,7307,1.0,0,0,3,8,1160,420,1973,0,98027,47.569,-122.086,2020,7458,52,0,0.21620142309797483,0.45,6.188118811881188
5458300685,18,479000,3,2.5,1260,889,3.0,0,0,3,8,1260,0,2008,0,98109,47.6277,-122.345,1340,1324,17,0,1.4157303370786516,0.625,1.8272425249169437
194000505,125,651000,3,2.0,1940,6440,1.0,0,2,5,7,970,970,1940,0,98116,47.5664,-122.389,1730,4640,85,0,0.3011954665424624,0.5,4.9504950495049505
3885804305,132,949000,4,1.75,2490,7834,1.0,0,3,4,8,1240,1250,1958,0,98033,47.6851,-122.209,3210,7834,67,0,0.3178047223994895,0.35,5.693069306930693
3971700560,345,392400,5,2.5,2520,27951,1.5,0,0,3,7,1890,630,1942,1970,98155,47.7733,-122.318,1830,14373,83,1,0.09015455065827133,0.4166666666666667,4.966887417218543
8585400135,187,585000,4,1.75,1760,5356,1.0,0,0,4,7,920,840,1950,0,98115,47.679,-122.288,1680,5184,75,0,0.32854209445585214,0.35,5.693069306930693
8691500990,223,460000,4,2.5,4190,7504,2.0,0,0,3,7,4190,0,2004,0,98058,47.4394,-122.114,2480,6727,21,0,0.558294470353098,0.5,3.2338308457711444
2770606685,103,470000,3,1.0,1170,4400,1.0,0,0,3,7,870,300,1951,0,98199,47.6584,-122.391,1240,4400,74,0,0.2658486707566462,0.25,3.9603960396039604
8856971000,330,245000,3,2.5,1600,4271,2.0,0,0,3,7,1600,0,2003,0,98038,47.386,-122.036,1520,3225,22,0,0.37453183520599254,0.625,2.736318407960199
1026049082,207,500000,4,2.0,2760,27631,2.0,0,0,4,8,1800,960,1978,0,98155,47.7484,-122.291,2490,13158,47,0,0.09988419224088015,0.4,2.985074626865672
2095800400,195,455000,3,2.5,2090,8653,2.0,0,0,3,8,2090,0,1989,0,98011,47.7498,-122.184,2090,6396,36,0,0.241506817656575,0.625,2.736318407960199
7852030240,332,485500,4,2.5,2320,3974,2.0,0,0,3,7,2320,0,1999,0,98065,47.532,-121.88,2620,4539,26,0,0.5836477987421383,0.5,3.2338308457711444
6321000045,233,1875000,5,3.25,4110,7920,2.0,0,3,3,9,3150,960,1921,0,98122,47.617,-122.282,3890,7800,104,0,0.5188738795606616,0.5416666666666666,4.104477611940299
3751600030,76,100000,2,1.0,770,17334,1.0,0,0,3,7,770,0,1978,0,98001,47.2997,-122.269,1480,17334,47,0,0.04441880588404961,0.3333333333333333,2.9702970297029703
4046500510,126,307000,3,1.75,1410,16105,1.0,0,0,3,7,1410,0,1982,0,98014,47.6927,-121.913,1550,18615,43,0,0.0875450142803924,0.4375,4.702970297029703
8029520240,161,475000,4,3.5,3660,14401,2.0,0,0,3,10,2660,1000,1994,0,98023,47.3076,-122.396,2780,10653,31,0,0.25413137064296626,0.7,3.73134328358209
7016310030,284,330000,4,2.5,2180,7210,1.0,0,0,3,7,1190,990,1972,0,98011,47.7419,-122.181,2070,7210,53,0,0.30231590625433363,0.5,6.435643564356436
1238500451,274,130000,3,1.0,1110,7520,1.0,0,0,4,7,1110,0,1960,0,98033,47.683,-122.176,1440,8400,65,0,0.14758675708017552,0.25,3.9603960396039604
4401150070,52,320000,3,2.5,2280,7417,2.0,0,0,3,8,2280,0,1998,0,98001,47.3557,-122.278,2370,6443,27,0,0.30736047452143433,0.625,2.736318407960199
3331000070,35,735000,4,2.5,2820,6180,2.0,0,0,3,9,2050,770,2013,0,98118,47.5529,-122.281,1390,4635,12,0,0.4562368548778515,0.5,3.2338308457711444
2636900126,305,365000,4,2.5,1570,9600,1.0,0,0,3,7,800,770,1972,0,98155,47.7757,-122.303,1340,9110,53,0,0.16352463285074473,0.5,6.435643564356436
1842900030,340,234000,3,1.5,1200,11935,1.0,0,0,4,7,1200,0,1968,0,98042,47.3434,-122.082,1350,11935,57,0,0.10053619302949061,0.375,4.455445544554456
1761300310,117,211000,4,2.0,1710,8288,1.5,0,0,3,7,1710,0,1970,0,98031,47.3947,-122.174,1710,7200,55,0,0.20629750271444083,0.4,3.9735099337748343
5249800729,323,680000,6,3.5,3000,6320,2.0,0,2,3,8,2400,600,1969,0,98118,47.562,-122.279,1720,6360,56,0,0.47460844803037494,0.5,4.726368159203981
5104511600,194,457000,4,3.0,2800,7845,2.0,0,0,3,8,2800,0,2002,0,98038,47.3544,-122.013,2800,6977,23,0,0.35686974254397147,0.6,3.4825870646766175
8663370060,160,349000,3,2.25,1640,7261,2.0,0,0,3,7,1640,0,1989,0,98034,47.7192,-122.176,1640,6789,36,0,0.2258331038281465,0.5625,2.611940298507463
613400030,175,360000,3,2.75,2030,6840,1.0,0,0,3,7,1210,820,1979,0,98108,47.5413,-122.299,1910,6365,46,0,0.29674024265458265,0.6875,5.693069306930693
6004510240,338,350000,4,2.5,2530,10155,2.0,0,0,3,8,2530,0,1998,0,98042,47.351,-122.146,2330,7205,27,0,0.24911382434029145,0.5,3.2338308457711444
1450100070,354,208000,3,1.0,990,7420,1.0,0,0,5,6,990,0,1960,0,98002,47.2898,-122.221,1010,7420,65,0,0.13340520145532947,0.25,3.9603960396039604
6117501820,47,250275,2,1.0,790,11234,1.0,0,0,4,6,790,0,1942,0,98166,47.4413,-122.349,1930,11871,83,0,0.07031597685803294,0.3333333333333333,2.9702970297029703
6117501820,352,435000,2,1.0,790,11234,1.0,0,0,4,6,790,0,1942,0,98166,47.4413,-122.349,1930,11871,83,0,0.07031597685803294,0.3333333333333333,2.9702970297029703
5420300240,216,270000,3,1.75,1800,7763,1.0,0,0,3,6,1470,330,1984,0,98030,47.3766,-122.184,1440,7483,41,0,0.23183925811437403,0.4375,4.702970297029703
4140900140,25,438000,3,1.75,1650,12940,1.0,0,0,4,7,1650,0,1961,0,98028,47.7629,-122.268,2830,12600,64,0,0.12750173866007264,0.4375,4.702970297029703
1630700135,201,659000,4,2.0,1980,23625,2.0,0,0,3,8,1980,0,1938,1984,98072,47.7553,-122.092,2300,24640,87,1,0.08380597646660459,0.4,2.985074626865672
5166700055,358,645000,4,2.75,2340,6350,1.0,0,0,4,7,1310,1030,1974,0,98126,47.5559,-122.379,2020,6350,51,0,0.3684459140292867,0.55,6.683168316831683
3224600310,181,685100,4,2.5,2790,5423,2.0,0,0,3,9,2790,0,1999,0,98074,47.6085,-122.017,2450,6453,26,0,0.5143805309734514,0.5,3.2338308457711444
7227802030,52,350000,7,3.0,2800,9569,1.0,0,2,3,7,1400,1400,1963,0,98056,47.5102,-122.183,2150,7333,62,0,0.29258098223615464,0.375,9.900990099009901
226059078,292,375000,2,1.0,1840,81892,1.0,0,0,3,6,1840,0,1955,0,98072,47.7694,-122.124,2550,40089,70,0,0.022468342837605168,0.3333333333333333,2.9702970297029703
1796100140,74,170000,3,1.5,1350,81549,1.0,0,0,2,7,1350,0,1966,0,98092,47.3099,-122.09,2220,93825,59,0,0.01655426118945432,0.375,4.455445544554456
5309100140,53,880000,4,2.5,3030,3841,3.0,0,0,3,9,3030,0,2005,0,98117,47.6781,-122.369,1080,4922,20,0,0.7886517438833941,0.5,2.159468438538206
8658300510,343,410500,4,2.5,1980,5000,2.0,0,0,3,8,1980,0,2008,0,98014,47.6492,-121.908,1400,8500,17,0,0.39592081583683264,0.5,3.2338308457711444
8691300060,174,780000,4,2.5,3690,13609,2.0,0,2,3,10,3690,0,1996,0,98075,47.5872,-121.972,3600,13609,29,0,0.27112417340191036,0.5,3.2338308457711444
9103000393,131,1225000,5,4.5,3732,4426,2.5,0,0,3,10,2932,800,2001,0,98112,47.6189,-122.288,2950,4000,24,0,0.843008809577592,0.75,3.7848605577689245
8682281170,195,449000,2,1.75,1510,6852,1.0,0,0,3,8,1510,0,2005,0,98053,47.7073,-122.012,1510,5912,20,0,0.22034145629651247,0.5833333333333334,3.712871287128713
472000055,12,546000,3,1.75,2000,5000,1.0,0,0,4,7,1110,890,1921,0,98117,47.6859,-122.399,1750,5000,104,0,0.39992001599680066,0.4375,4.702970297029703
2473400570,14,317000,3,2.0,1760,11410,1.0,0,0,5,7,1060,700,1977,0,98058,47.4528,-122.163,1680,9165,48,0,0.15423713960213828,0.5,4.9504950495049505
3449500135,54,276900,3,1.0,1270,7566,1.0,0,0,4,7,1270,0,1958,0,98056,47.5074,-122.175,1780,7520,67,0,0.16783401612263776,0.25,3.9603960396039604
1926049355,179,399000,5,2.0,2620,7030,1.0,0,0,3,8,1420,1200,1965,0,98133,47.7338,-122.352,1360,7964,60,0,0.3726354714834305,0.3333333333333333,6.930693069306931
8650000070,98,495000,5,2.75,2630,10165,1.0,0,0,4,8,1690,940,1976,0,98027,47.5196,-122.049,2440,10165,49,0,0.258705488884517,0.4583333333333333,7.673267326732673
8732131200,98,258000,3,1.75,2270,9000,1.0,0,0,4,8,1330,940,1978,0,98023,47.3077,-122.381,2090,8400,47,0,0.25219420064437287,0.4375,4.702970297029703
1624079051,69,600000,2,2.5,2410,102366,1.0,0,0,4,7,1940,470,1912,1989,98024,47.5629,-121.918,2460,310582,113,1,0.023542743266873112,0.8333333333333334,4.455445544554456
993001629,199,265000,3,2.75,1120,881,3.0,0,0,3,8,1120,0,1999,0,98103,47.6914,-122.343,1120,1087,26,0,1.2698412698412698,0.6875,1.9102990033222593
3832711040,348,321000,5,2.75,3030,7000,1.0,0,0,4,7,1540,1490,1978,0,98032,47.3661,-122.28,1790,7330,47,0,0.43279531495500645,0.4583333333333333,7.673267326732673
5244801230,119,682000,5,2.25,2120,4000,1.5,0,0,4,7,1720,400,1910,0,98109,47.644,-122.353,1960,4000,115,0,0.5298675331167209,0.375,4.801324503311259
2798600240,196,295700,4,2.5,1720,5805,2.0,0,0,3,8,1720,0,2000,0,98092,47.3286,-122.208,2360,7700,25,0,0.296245263520496,0.5,3.2338308457711444
5701800030,4,609000,4,2.5,2150,37981,2.0,0,0,3,9,2150,0,1985,0,98052,47.7227,-122.098,2450,37981,40,0,0.05660576062345322,0.5,3.2338308457711444
7636800041,54,995000,3,4.5,4380,47044,2.0,1,3,3,9,3720,660,1968,1990,98166,47.4734,-122.365,2460,18512,57,1,0.09310234881496439,1.125,3.73134328358209
3904901200,108,530000,3,2.25,2010,11817,2.0,0,0,4,8,2010,0,1986,0,98029,47.5665,-122.023,2190,10168,39,0,0.17007953968522593,0.5625,2.611940298507463
4109600055,238,614000,5,2.5,3150,5150,2.0,0,0,5,8,1870,1280,1907,2004,98118,47.5506,-122.269,1550,5150,118,1,0.6115317414094351,0.4166666666666667,3.73134328358209
3339400349,206,390000,3,2.5,2500,21780,1.0,0,0,3,8,1770,730,1986,0,98092,47.3282,-122.198,2670,23400,39,0,0.11477893576970755,0.625,5.445544554455446
7202340370,192,467000,3,2.5,1690,6642,2.0,0,0,3,7,1690,0,2004,0,98053,47.6793,-122.033,2120,5080,21,0,0.25440313111545987,0.625,2.736318407960199
9477500060,103,484000,6,2.5,3300,13501,1.0,0,0,3,8,2060,1240,1980,0,98059,47.5116,-122.163,2060,8745,45,0,0.244408235816916,0.35714285714285715,8.415841584158416
